5233;DB AT CONV IMPOSTO PARCELAMENTO;45748;529,43;C.C CLAYTON;IMPOSTOS E TAXAS;D
5232;OUTROS ACERTO;45744;491,93;C.C CLAYTON;OUTROS;D
5231;CONDOMINIO;45740;970;C.C CLAYTON;CASA;D
5230;CARTOES;45740;2089,87;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5229;CARTAO CAIXA;45735;7709,96;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5228;SALARIO;45727;15000;SALÁRIO - CLAYTON;C.C CLAYTON;E
5227;SANTOS ACADEMY;45726;150;C.C CLAYTON;SAÚDE;D
5226;GUILHERME HONORARIOS E ALTERACAO;45726;1050;C.C CLAYTON;IMPOSTOS E TAXAS;D
5225;CASA ALUGUEL;45720;2400;C.C CLAYTON;CASA;D
5224;MERCADO;45717;400;C.C CLAYTON;MERCADO;D
5223;CABELO;45714;50;C.C CLAYTON;BELEZA;D
5222;CELULAR;45714;158,65;C.C CLAYTON;CELULAR;D
5221;CASA;45714;1420,12;C.C CLAYTON;CASA;D
5220;MERCADO;45710;85;C.C CLAYTON;MERCADO;D
5219;GASOLINA;45710;400;C.C CLAYTON;TRANSPORTE;D
5218;CAUCAO BRUNA SEM FECHADURA;45709;300;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5216;ALTERACAO DARE;45707;211,01;C.C CLAYTON;IMPOSTOS E TAXAS;D
5217;PARCELAMENTO DAS;45707;339,13;C.C CLAYTON;IMPOSTOS E TAXAS;D
5215;FATURA CAIXA;45707;6281,04;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5214;GASOLINA;45706;420;C.C CLAYTON;TRANSPORTE;D
5213;LIMPEZA;45706;470;C.C CLAYTON;CASA;D
5212;MERCADO;45704;450;C.C CLAYTON;MERCADO;D
5211;IPTU FEV;45703;89,1;C.C CLAYTON;CASA;D
5210;MERCADO;45703;350;C.C CLAYTON;MERCADO;D
5209;GASOLINA;45703;500;C.C CLAYTON;TRANSPORTE;D
5203;INTERNET;45700;143;C.C CLAYTON;INTERNET;D
5206;NUBANK;45700;155,77;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5208;FAT BRADESCO;45700;360,38;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5204;LUZ;45700;538,14;C.C CLAYTON;LUZ;D
5207;CARD RENNER;45700;641,86;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5202;SALARIO;45700;14000;SALÁRIO - CLAYTON;C.C CLAYTON;E
5198;PADARIA;45696;45;C.C CLAYTON;MERCADO;D
5200;LAVAGEM CHAVOSA;45696;80;C.C CLAYTON;TRANSPORTE;D
5201;MERCADO;45696;200;C.C CLAYTON;MERCADO;D
5197;GUIA;45696;250;C.C CLAYTON;IMPOSTOS E TAXAS;D
5199;GASOLINA;45696;400;C.C CLAYTON;TRANSPORTE;D
5195;JUROS;45694;100,05;C.C CLAYTON;JUROS LIMITE;D
5194;CASA;45694;2513,5;C.C CLAYTON;CASA;D
5193;MERCADO;45690;236,34;C.C CLAYTON;MERCADO;D
5191;MERCADO;45689;200;C.C CLAYTON;MERCADO;D
5196;CAGADA POUPACA;45689;1979,35;C.C CLAYTON;OUTROS;D
5192;IMPOSTO;45688;573;C.C CLAYTON;IMPOSTOS E TAXAS;D
5190;MERCADO;45684;35;C.C CLAYTON;MERCADO;D
5185;MERCADO;45682;200;C.C CLAYTON;MERCADO;D
5186;MERCADO;45682;240;C.C CLAYTON;MERCADO;D
5188;MERC;45682;400;C.C CLAYTON;MERCADO;D
5184;GASOLINA;45682;500;C.C CLAYTON;TRANSPORTE;D
5189;MERCADO;45682;970;C.C CLAYTON;MERCADO;D
5187;CASA;45682;1979,35;C.C CLAYTON;CASA;D
5183;MERCADO;45678;153;C.C CLAYTON;MERCADO;D
5172;CARTEIRAJ;45677;61,5;CARTEIRA - CONJUGE;C.C CLAYTON;D
5181;SEM PARAR;45677;82,73;C.C CLAYTON;SEGUROS;D
5178;BMG;45677;137,2;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5180;RCHLO;45677;137,92;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5182;INTERNET;45677;144;C.C CLAYTON;INTERNET;D
5174;LUZ;45677;190,69;C.C CLAYTON;LUZ;D
5177;PAN;45677;243,19;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5175;NUBANK;45677;277;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5173;RFB;45677;335,83;C.C CLAYTON;IMPOSTOS E TAXAS;D
5179;BRADESCO;45677;359,48;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5176;RENNER;45677;606,91;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5171;VOLTA;45677;2164,5;C.C DÓLAR;C.C CLAYTON;D
5170;VIAGEM;45677;6838;C.C CLAYTON;VIAGENS;D
5169;CARTAO CAIXA;45677;7059,1;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5390;RENNER;45676;75,01;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5163;MERCADO;45658;150,21;C.C CLAYTON;MERCADO;D
5167;MERCADO;45658;205;C.C CLAYTON;MERCADO;D
5165;CAIXA LADRA;45658;520;C.C CLAYTON;MERCADO;D
5166;ALUGUEL;45658;2514;C.C CLAYTON;CASA;D
5397;JANEIRO AJUSTE;45658;14200;SALÁRIO - CLAYTON;C.C CLAYTON;E
5162;GASOLINA;45653;100;C.C CLAYTON;TRANSPORTE;D
5161;CARRO METADE VEGAS JETTA;45649;612;C.C CLAYTON;VIAGENS;D
5160;HOSPEDAGEM VEGAS;45649;2710;C.C CLAYTON;VIAGENS;D
5155;CARTEIRA JAQUE;45647;61,5;C.C CLAYTON;CARTEIRA - CONJUGE;D
5159;MANUT GELADEIRA;45647;300;C.C CLAYTON;OUTROS;D
5158;CASA SUMARE CAUCAO;45647;585;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5156;DOLAR FISIC;45647;946,5;C.C CLAYTON;C.C DÓLAR;D
5153;CARTAO CRED;45647;1099,2;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5154;CARTEIRA CLAYTON DOLAR;45647;1218;C.C CLAYTON;C.C DÓLAR;D
5157;MERCADO;45647;1400;C.C CLAYTON;MERCADO;D
5151;GASOLINA;45646;250;C.C CLAYTON;TRANSPORTE;D
5150;IMPOSTOS;45646;2365,03;C.C CLAYTON;IMPOSTOS E TAXAS;D
5152;FIBERX 13;45646;5916,67;SALÁRIO - CLAYTON;C.C CLAYTON;E
5148;FARMACI;45645;238;C.C CLAYTON;SAÚDE;D
5149;CARTAO NU;45645;314,25;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5147;MERCAADO;45644;150;C.C CLAYTON;MERCADO;D
5146;GASOLINA;45644;350;C.C CLAYTON;TRANSPORTE;D
5145;ALMOCO;45643;40;C.C CLAYTON;MERCADO;D
5144;CARTAO RENNER;45642;1533,91;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5143;MERCADO;45641;600;C.C CLAYTON;MERCADO;D
5137;INTERNET;45640;15;C.C CLAYTON;INTERNET;D
5138;FARMACIA;45640;132,59;C.C CLAYTON;SAÚDE;D
5142;MERCADO;45640;150;C.C CLAYTON;MERCADO;D
5140;PRAIA;45640;200;C.C CLAYTON;MERCADO;D
5139;MERCADO;45640;300;C.C CLAYTON;MERCADO;D
5141;GASOLINA;45640;350;C.C CLAYTON;TRANSPORTE;D
5136;CASA RIO;45640;546;C.C CLAYTON;CASA;D
5134;INVESTIMENTOS RETORNO;45640;8100;INVESTIMENTOS;C.C CLAYTON;E
5135;CARTAO CRED;45640;14400;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5132;VIVO;45636;130;C.C CLAYTON;CELULAR;D
5131;MERCADO;45636;150;C.C CLAYTON;MERCADO;D
5133;SALARIO FIBER;45636;14200;SALÁRIO - CLAYTON;C.C CLAYTON;E
5129;GASOLINA;45634;350;C.C CLAYTON;TRANSPORTE;D
5130;MERCADO;45634;450;C.C CLAYTON;MERCADO;D
5128;CONTADOR;45632;440;C.C CLAYTON;IMPOSTOS E TAXAS;D
5126;AGUA;45631;83,42;C.C CLAYTON;ÁGUA;D
5127;MERCADO;45631;110;C.C CLAYTON;MERCADO;D
5125;LUZ;45630;171,34;C.C CLAYTON;LUZ;D
5122;BELEZA;45628;100;C.C CLAYTON;BELEZA;D
5123;GASOLINA;45628;350;C.C CLAYTON;TRANSPORTE;D
5121;GASOLINA;45628;450;C.C CLAYTON;TRANSPORTE;D
5124;MERCADO;45628;1100;C.C CLAYTON;MERCADO;D
5118;CASA;45628;2586,83;C.C CLAYTON;CASA;D
5116;MERCADO;45627;856,65;C.C CLAYTON;MERCADO;D
5117;ITAU CONSIG FGTS;45625;302;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5119;13;45625;4733,33;SALÁRIO - CLAYTON;C.C CLAYTON;E
5120;CARTAO DE CRED;45623;2021,78;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5114;MERCADO;45621;75;C.C CLAYTON;MERCADO;D
5112;PRAIA;45621;450;C.C CLAYTON;MERCADO;D
5113;CASAS;45621;1972,84;C.C CLAYTON;CASA;D
5115;IMPOSTOS;45621;3904,48;C.C CLAYTON;IMPOSTOS E TAXAS;D
5111;MERCADO;45620;150;C.C CLAYTON;MERCADO;D
5108;ACADEMIA;45619;129;C.C CLAYTON;SAÚDE;D
5109;ALMOCO;45619;375,51;C.C CLAYTON;MERCADO;D
5110;GASOLIN;45619;400;C.C CLAYTON;TRANSPORTE;D
5105;MERCADO;45618;81;C.C CLAYTON;MERCADO;D
5107;CAUCAO BRUNA;45618;583,33;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5106;CARRO;45618;1200;C.C CLAYTON;TRANSPORTE;D
5104;MERCADO;45617;200;C.C CLAYTON;MERCADO;D
5103;MERCADO;45616;160;C.C CLAYTON;MERCADO;D
5102;MERCADO;45615;200;C.C CLAYTON;MERCADO;D
5101;MERCADO;45614;250;C.C CLAYTON;MERCADO;D
5099;BUSCAR JAQUELINE;45614;1500;C.C CLAYTON;TRANSPORTE;D
5100;CARRO DOCS;45614;2338,55;C.C CLAYTON;TRANSPORTE;D
5088;CABELO;45611;40;C.C CLAYTON;BELEZA;D
5095;IPTU;45611;105;C.C CLAYTON;CASA;D
5090;FATURA NUBANK;45611;146,39;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5086;SEGUROS;45611;173;C.C CLAYTON;SEGUROS;D
5094;SEM PARAR;45611;250;C.C CLAYTON;TRANSPORTE;D
5078;FONES REINALDO;45611;250;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5087;GUILHERME;45611;400;C.C CLAYTON;IMPOSTOS E TAXAS;D
5083;MERCADO;45611;530;C.C CLAYTON;MERCADO;D
5097;LUZ E AGUA DOS MERDAS DA BRUNA E WAGNER;45611;561,85;C.C CLAYTON;OUTROS;D
5075;FUTURECOM;45611;569,3;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5091;LUCIMAR;45611;837;C.C CLAYTON;OUTROS;D
5089;OUTROS;45611;876;C.C CLAYTON;OUTROS;D
5076;FAGUNDEZ;45611;1200;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5096;ACERTO;45611;1532,53;C.C CLAYTON;OUTROS;D
5085;ALUGUEL;45611;1756;C.C CLAYTON;CASA;D
5080;DINHEIRO JAQUELINE;45611;1850;C.C CLAYTON;PENSÃO;D
5084;TRANSPORTE;45611;2204;C.C CLAYTON;TRANSPORTE;D
5098;CARTOES DE CREDITO EXCETO CAIXA;45611;2223;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5092;BITCOIN LUCRO;45611;2684,01;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5077;CAUCAO MICHILE;45611;3650;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5074;PEDRO;45611;7300;TENRYU - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
5073;MAC PEDRO;45611;7300;C.C CLAYTON;INVESTIMENTOS;D
5093;BITCOIN;45611;10000;INVESTIMENTOS;C.C CLAYTON;E
5081;SALARIO FIBERX;45611;14200;SALÁRIO - CLAYTON;C.C CLAYTON;E
5079;MERCADO;45595;200;C.C CLAYTON;MERCADO;D
5082;CASA SUMARE;45595;1407;C.C CLAYTON;CASA;D
5072;MERCADO;45587;80;C.C CLAYTON;MERCADO;D
5070;MERCADO;45585;170;C.C CLAYTON;MERCADO;D
5071;230;45585;230;C.C CLAYTON;MERCADO;D
5066;BELEZA;45584;50;C.C CLAYTON;BELEZA;D
5069;IPTU SUMARE;45584;95;C.C CLAYTON;CASA;D
5068;COMIDA;45584;120;C.C CLAYTON;MERCADO;D
5067;SMARTFIT;45584;129,9;C.C CLAYTON;SAÚDE;D
5064;ALMOCO;45582;50;C.C CLAYTON;MERCADO;D
5063;RFB;45582;483,92;C.C CLAYTON;IMPOSTOS E TAXAS;D
5065;FATURA CARTAO;45582;774,88;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5055;GASOLINA;45581;400;C.C CLAYTON;TRANSPORTE;D
5058;CASA RIO ;45581;557,03;C.C CLAYTON;CASA;D
5059;CARRO;45581;670;C.C CLAYTON;TRANSPORTE;D
5061;CARTAO;45581;1026,67;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
5053;CARRO;45581;1089,41;C.C CLAYTON;PARCELA DO CARRO;D
5060;1609,54 FUTURECOM;45581;1609,54;C.C CLAYTON;MERCADO;D
5057;ALUGUEL;45581;2195,34;C.C CLAYTON;CASA;D
5056;PARCELAMENTOS PRIMEIRA PARC;45581;2648,87;C.C CLAYTON;IMPOSTOS E TAXAS;D
